prod_code,dur_A0,dur_A1,dur_A2,dur_A3,dur_A4,dur_E0,dur_E1,dur_E2,dur_E3,dur_E4,dur_A0_count,dur_A1_count,dur_A2_count,dur_A3_count,dur_A4_count,dur_E0_count,dur_E1_count,dur_E2_count,dur_E3_count,dur_E4_count
C_SJB_,3150000.0,2933181.2687999997,872000.0000000001,0.0,0.0,3351583.8756164378,1609654.1930136986,143811.99164383562,0.0,0.0,2.02,4.48,1.1,0.0,0.0,2.26369212739726,1.1438931835616437,0.11467390684931507,0.0,0.0
C_NSUT,3.401311432E7,6.63535697E8,6.484469E8,3.05031E8,0.0,1.091207881410245E8,1.4670312922532017E9,2.075086635987928E9,6.195886844663106E8,5242446.9177719345,7.0,80.43,96.77,32.78,0.0,12.80862402739725,178.5709506636989,248.84983218761616,69.71144790169873,0.5804110191780822
C_AMBB,0.0,0.0,0.0,0.0,100009.0,0.0,0.0,0.0,0.0,763570.2688883152,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.1199200000000005
C_NPP2,0.0,0.0,0.0,0.0,7650000.0,0.0,0.0,0.0,0.0,2.896389557520547E7,0.0,0.0,0.0,0.0,2.06,0.0,0.0,0.0,0.0,6.250422121917807
CPMIA6,4.856160511573755E8,1.6122064732183024E8,1.944229095489514E7,0.0,0.0,2.8125433942156273E8,2.3242588151907957E8,3.642847749911832E7,0.0,0.0,257.71,98.67000000000002,9.04,0.0,0.0,143.78402523835618,120.77912509863029,19.32562276369863,0.0,0.0
U_SIPS,0.0,0.0,0.0,0.0,1.5985165383599998E7,0.0,0.0,0.0,0.0,3.279748292113621E7,0.0,0.0,0.0,0.0,34.73,0.0,0.0,0.0,0.0,77.27235953150692
CNOTP2,2.00080344E7,2.732E8,4.6096E8,6.797828472254E8,7.780401598699999E8,3.931876430582195E7,5.828586029542462E8,1.3399815378647938E9,1.9945252241598344E9,2.0780280920495455E9,3.0,33.08,57.919999999999995,97.35000000000001,107.75999999999999,4.531973069863015,70.04418004109591,170.44348946520577,261.5361856312332,265.86575160972654
CNSWP10,0.0,0.0,0.0,0.0,0.0,2925.7046575342465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018963068493150683,0.0,0.0,0.0,0.0
CPMIA5,0.0,2.4321450134304944E7,2.999656547295995E7,5034105.81180664,0.0,428233.5179523638,2.6550346675353866E7,5.18035102133044E7,1.3006535573132658E7,0.0,0.0,14.01,17.209999999999997,2.86,0.0,0.2100036554794521,13.015731998630143,26.4488113280822,6.8953279897260265,0.0
CNAGLP,0.0,0.0,0.0,3373280.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.07,5.09,0.0,0.009257841095890411,1.8131085205479454,3.018550556164384,7.501793109589041
C_NGWP,0.0,999999.4,750009.8999999999,402500.597,0.0,2699.3855342465754,138451.31013698629,3119928.545589041,6720040.097506849,1058564.264547945,0.0,2.0,2.0,2.02,0.0,0.0027266520547945205,0.13984980821917808,3.1514429753424658,6.787919290410958,1.0692568328767122
UFSTR2,1.311171026339E8,8.92046808E7,1.278406701E8,1.2500421338939999E8,2.983936363139E8,1.997809040082579E8,2.0056738768717435E8,2.1478782821874505E8,2.909559728526138E8,7.286196664455993E8,85.66,88.46000000000001,117.9,143.14000000000001,378.47,144.32736833972615,168.46944310068503,212.46062058013695,297.874133063699,848.0675571226049
C_NAWP,0.0,0.0,2216635.7,1.7289875159E7,3105031.408,0.0,0.0,1.2652418673801847E7,3.847198339118627E7,1.2512171771958172E7,0.0,0.0,2.0,17.51,4.239999999999999,0.0,0.0,10.022404249315072,31.8132368191781,11.879980778082194
C_MVMB,0.0,0.0,0.0,0.0,3523300.5095,0.0,0.0,0.0,0.0,3072408.069239065,0.0,0.0,0.0,0.0,21.540000000000003,0.0,0.0,0.0,0.0,27.16218027945206
C_FTSC,0.0,0.0,0.0,0.0,959021.0362999999,0.0,0.0,0.0,0.0,1104766.3395461552,0.0,0.0,0.0,0.0,4.140000000000001,0.0,0.0,0.0,0.0,3.0107919479452057
U_SMTP,0.0,0.0,0.0,0.0,1.8912180683301333E7,0.0,0.0,0.0,0.0,3.2065406983771995E7,0.0,0.0,0.0,0.0,43.46,0.0,0.0,0.0,0.0,75.2134847410959
C_ELSP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69676.552090412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07462185479452055
U_SMTA,0.0,0.0,0.0,0.0,1.2640754641300002E7,0.0,0.0,0.0,0.0,2.8223690506960165E7,0.0,0.0,0.0,0.0,28.470000000000002,0.0,0.0,0.0,0.0,45.876095803424676
C_NGI2,3994263.2299999995,1.83026068298E7,6.13484191542E7,1.0793605638070002E8,1.475832702889E8,1188258.1516146082,2.0375128142547756E7,1.0296133770012914E8,1.8338755762865916E8,2.424056535275162E8,5.0,20.04,48.73,90.07000000000001,97.71,0.9551999965753424,13.95176237054795,70.4253360321918,125.83260251301378,171.00392919657537
C_PLTP,0.0,0.0,0.0,0.0,4.625284945E7,0.0,0.0,0.0,0.0,1.4568329158493152E8,0.0,0.0,0.0,0.0,13.239999999999998,0.0,0.0,0.0,0.0,33.993621643150675
U_SECD,0.0,0.0,0.0,0.0,1757346.2106155185,0.0,0.0,0.0,0.0,4417026.119327474,0.0,0.0,0.0,0.0,9.04,0.0,0.0,0.0,0.0,16.63976257260274
CNAWP3,2.12356277399E7,2.501736941E7,5.7116077874E7,4.453436666940001E7,0.0,5574684.541476763,3.865596229811343E7,1.567594461671056E8,9.50690491841888E7,0.0,19.14,24.14,53.23,37.089999999999996,0.0,5.774553477397259,27.28926930547945,106.79872272890412,65.36893320150685,0.0
RPU,0.0,1.34312773036E7,2.3310156976000004E7,3.780853209279999E7,2.898477279128999E8,2266578.5783789963,1.8039694965324048E7,4.453910567478057E7,5.14085519538457E7,5.317989255250069E8,0.0,9.08,61.99000000000001,129.07,1491.3600000000004,11.928618436849312,86.81415247000007,169.57526501643827,197.33147438767122,3476.6000539467386
U_FIPP,1.3804887109829998E8,1.7987942884E8,6.17352433916E7,2840000.0,0.0,3.4838405390464205E8,3.96200977484086E8,1.372202146092674E8,2758773.82884672,0.0,104.73,121.71,54.12,2.86,0.0,219.0698691054797,274.17055526986303,105.94808520684938,2.3837497383561637,0.0
CNAIDR,9.992850364490001E7,8.320324676640001E7,2.2220473153500002E7,628240.0,0.0,1.804429560328937E8,1.0250907410277197E8,4.487496134535304E7,3164195.4391570915,0.0,88.16,63.63000000000002,28.25,2.1500000000000004,0.0,129.89414227671236,95.06623163561645,47.717729038356154,3.2567322794520557,0.0
UPFYPP,6113276.38,4353700.2144,3911409.2627000003,8291571.4101,4.758829925320001E7,1.2620007498218179E7,1.806144838648587E7,1.8322263848350935E7,2.69142128212313E7,1.2234514288341251E8,13.069999999999999,14.759999999999998,10.35,14.18,61.889999999999986,20.903489183561646,22.418380994520547,19.740185306849312,27.717205189041092,143.17041340890415
C_PSWAG,2343000.0,0.0,0.0,0.0,0.0,5160262.792657291,0.0,0.0,0.0,0.0,2.86,0.0,0.0,0.0,0.0,4.2518881191780835,0.0,0.0,0.0,0.0
U_UNBP,0.0,0.0,0.0,0.0,3.55944617648E7,0.0,0.0,0.0,0.0,4.560258440099608E7,0.0,0.0,0.0,0.0,84.38,0.0,0.0,0.0,0.0,99.56839175479455
C_LPPS,1330432.1636,1063381.7623,571310.73,1.1360241781E7,8.606010290429999E7,391080.58958489087,537959.0542286163,1549923.0200357735,6765317.777147578,2.1004986687061673E8,3.0300000000000002,1.02,3.0,17.1,203.16999999999996,0.6072439452054794,0.9641658671232876,3.132094793835617,15.089219683561646,374.9888888376712
C_NSGR,7882904.8506,0.0,0.0,0.0,0.0,1.1989123607934956E7,684718.2672507105,0.0,0.0,0.0,10.08,0.0,0.0,0.0,0.0,10.848219739726025,0.7047631150684932,0.0,0.0,0.0
UL_MXS,0.0,0.0,0.0,0.0,3235624.257,0.0,0.0,0.0,0.0,2.226851335133618E7,0.0,0.0,0.0,0.0,4.07,0.0,0.0,0.0,0.0,17.592504341780824
CNSWP5,0.0,0.0,0.0,0.0,0.0,1551475.4366873011,168633.39308010135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.956902871232877,0.21805346575342463,0.0,0.0,0.0
USFPS2,9.72073460175E7,0.0,0.0,0.0,0.0,51827.92032039042,0.0,0.0,0.0,0.0,18.93,0.0,0.0,0.0,0.0,13.688476919863023,0.0,0.0,0.0,0.0
U_PWPL,5.127001E7,1.68775E7,4.50968959494E7,1.0608505E8,9.42571009E7,1.373108179092362E8,1.2446898818408921E8,1.7983370748636734E8,2.635934930395489E8,3.574778422267342E8,8.3,8.280000000000001,13.34,22.11,23.53,31.939078818493144,29.916227004109597,43.372378859589055,65.31905915753427,93.48888124246578
C_AMWL,0.0,0.0,0.0,0.0,5994978.9416000005,0.0,0.0,0.0,0.0,1.2773067820734493E7,0.0,0.0,0.0,0.0,15.3,0.0,0.0,0.0,0.0,36.89753854383563
